congressman_id,name,party,party_id,term
141463,ABELARDO CAMARINHA,PSB,36832,54
73764,ABELARDO LUPION,DEM,36769,54
161907,ACELINO POPÓ,PRB,36815,54
133374,ADEMIR CAMILO,PROS,36763,54
160577,ADRIAN,PMDB,36800,54
141372,AELTON FREITAS,PR,36814,54
160508,AFONSO FLORENCE,PT,36844,54
136811,AFONSO HAMM,PP**,36809,54
178835,AFONSO MOTTA,PDT,36786,54
160527,AGUINALDO RIBEIRO,PP**,36809,54
173269,AKIRA OTSUBO,PMDB,36800,54
160582,ALBERTO FILHO,PMDB,36800,54
74696,ALBERTO MOURÃO,PSDB,36835,54
160559,ALCEU MOREIRA,PMDB,36800,54
73428,ALDO REBELO,PCdoB,36779,54
160511,ALESSANDRO MOLON,PT,36844,54
73458,ALEX CANZIANI,PTB,36845,54
74829,ALEXANDRE CARDOSO,PSB,36832,54
160545,ALEXANDRE LEITE,DEM,36769,54
160579,ALEXANDRE ROSO,PSB,36832,54
74830,ALEXANDRE SANTOS,PMDB,36800,54
141374,ALEXANDRE SILVEIRA,PSD,36834,54
169712,ALEXANDRE TOLEDO,PSB,36832,54
141454,ALFREDO KAEFER,PSDB,36835,54
116663,ALFREDO SIRKIS,PSB,36832,54
74057,ALICE PORTUGAL,PCdoB,36779,54
141375,ALINE CORRÊA,PP**,36809,54
160626,ALMEIDA LIMA,PMDB,36800,54
160603,AMAURI TEIXEIRA,PT,36844,54
174861,AMIR LANDO,PMDB,36800,54
141377,ANA ARRAES,PSB,36832,54
160551,ANDERSON FERREIRA,PR,36814,54
74471,ANDRÉ DE PAULA,PSD,36834,54
161905,ANDRÉ DIAS,PSDB,36835,54
133439,ANDRÉ FIGUEIREDO,PDT,36786,54
160543,ANDRE MOURA,PSC,36833,54
141378,ANDRE VARGAS,S.PART.,36852,54
74377,ANDRÉ ZACHAROW,PMDB,36800,54
141379,ANDREIA ZITO,PSDB,36835,54
160638,ÂNGELO AGNOLIN,PDT,36786,54
141381,ANGELO VANHONI,PT,36844,54
74212,ANÍBAL GOMES,PMDB,36800,54
73937,ANSELMO DE JESUS,PT,36844,54
160539,ANTHONY GAROTINHO,PR,36814,54
123756,ANTÔNIA LÚCIA,PSC,36833,54
141387,ANTÔNIO ANDRADE,PMDB,36800,54
74213,ANTONIO BALHMANN,PROS,36763,54
160553,ANTONIO BRITO,PTB,36845,54
141383,ANTONIO BULHÕES,PRB,36815,54
74058,ANTONIO CARLOS MAGALHÃES NETO,DEM,36769,54
73584,ANTONIO CARLOS MENDES THAME,PSDB,36835,54
160530,ANTONIO IMBASSAHY,PSDB,36835,54
141390,ANTÔNIO ROBERTO,PV,36851,54
74648,ARACELY DE PAULA,PR,36814,54
74103,ARIOSTO HOLANDA,PROS,36763,54
73433,ARLINDO CHINAGLIA,PT,36844,54
74405,ARMANDO ABÍLIO,PTB,36845,54
160546,ARMANDO VERGÍLIO,SDD,36764,54
73434,ARNALDO FARIA DE SÁ,PTB,36845,54
141391,ARNALDO JARDIM,PPS,36813,54
160602,ARNALDO JORDY,PPS,36813,54
74291,ARNON BEZERRA,PTB,36845,54
74833,AROLDE DE OLIVEIRA,PSD,36834,54
160541,ARTHUR LIRA,PP**,36809,54
160600,ARTHUR OLIVEIRA MAIA,SDD,36764,54
160678,ARTUR BRUNO,PT,36844,54
74222,ASDRUBAL BENTES,PMDB,36800,54
159237,ASSIS CARVALHO,PT,36844,54
74378,ASSIS DO COUTO,PT,36844,54
160581,ASSIS MELO,PCdoB,36779,54
74090,ÁTILA LINS,PSD,36834,54
74459,ÁTILA LIRA,PSB,36832,54
160680,AUDIFAX,PSB,36832,54
73655,AUGUSTO CARVALHO,SDD,36764,54
160665,AUGUSTO COUTINHO,SDD,36764,54
160512,AUREO,SDD,36764,54
178834,BEBETO GALVÃO,PSB,36832,54
73701,BENEDITA DA SILVA,PT,36844,54
74040,BENJAMIN MARANHÃO,SDD,36764,54
160554,BERINHO BANTIM,SDD,36764,54
109152,BERNARDO SANTANA DE VASCONCELLOS,PR,36814,54
74321,BETINHO ROSADO,PP**,36809,54
73478,BETO ALBUQUERQUE,PSB,36832,54
141335,BETO FARO,PT,36844,54
73437,BETO MANSUR,PRB,36815,54
74373,BIFFI,PT,36844,54
141513,BILAC PINTO,PR,36814,54
160538,BOHN GASS,PT,36844,54
74650,BONIFÁCIO DE ANDRADA,PSDB,36835,54
141399,BRIZOLA NETO,PDT,36786,54
160589,BRUNA FURLAN,PSDB,36835,54
141394,BRUNO ARAÚJO,PSDB,36835,54
141393,BRUNO RODRIGUES,PSDB,36835,54
168034,CABO JULIANO RABELO,PSB,36832,54
141395,CAMILO COLA,PMDB,36800,54
141396,CÂNDIDO VACCAREZZA,PT,36844,54
160585,CARLAILE PEDROSA,PSDB,36835,54
160584,CARLINHOS ALMEIDA,PT,36844,54
74290,CARLOS ALBERTO LERÉIA,PSDB,36835,54
141401,CARLOS BEZERRA,PMDB,36800,54
141402,CARLOS BRANDÃO,PSDB,36835,54
74474,CARLOS EDUARDO CADOCA,PCdoB,36779,54
160605,CARLOS MAGNO,PP**,36809,54
74163,CARLOS MANATO,SDD,36764,54
179381,CARLOS MARTINS,PT,36844,54
74651,CARLOS MELLES,DEM,36769,54
165583,CARLOS ROBERTO,PSDB,36835,54
74262,CARLOS SAMPAIO,PSDB,36835,54
73934,CARLOS SOUZA,PSD,36834,54
141398,CARLOS ZARATTINI,PT,36844,54
164360,CARMEN ZANOTTO,PPS,36813,54
160624,CELIA ROCHA,PTB,36845,54
73568,CELSO JACOB,PMDB,36800,54
141405,CELSO MALDANER,PMDB,36800,54
160664,CESAR COLNAGO,PSDB,36835,54
160576,CÉSAR HALUM,PRB,36815,54
74379,CEZAR SILVESTRI,PPS,36813,54
74171,CHICO ALENCAR,PSOL,36839,54
141439,CHICO D'ANGELO,PT,36844,54
160634,CHICO DAS VERDURAS,PRP,36824,54
141440,CHICO LOPES,PCdoB,36779,54
160580,CIDA BORGHETTI,PROS,36763,54
74537,CLAUDIO CAJADO,DEM,36769,54
160557,CLÁUDIO PUTY,PT,36844,54
141408,CLEBER VERDE,PRB,36815,54
74230,COLBERT MARTINS,PMDB,36800,54
74016,COSTA FERREIRA,PSC,36833,54
114586,CRISTIANO,PTdoB,36847,54
141502,DALVA FIGUEIREDO,PT,36844,54
74467,DAMIÃO FELICIANO,PDT,36786,54
74060,DANIEL ALMEIDA,PCdoB,36779,54
160528,DANILO CABRAL,PSB,36832,54
62881,DANILO FORTE,PMDB,36800,54
160552,DANRLEI DE DEUS HINTERHOLZ,PSD,36834,54
73891,DARCÍSIO PERONDI,PMDB,36800,54
73924,DAVI ALCOLUMBRE,DEM,36769,54
141412,DAVI ALVES SILVA JÚNIOR,PR,36814,54
141413,DÉCIO LIMA,PT,36844,54
160606,DELEGADO PROTÓGENES,PCdoB,36779,54
164359,DELEGADO WALDIR,PSDB,36835,54
74172,DELEY,PTB,36845,54
174854,DENILSON TEIXEIRA,PV,36851,54
74264,DEVANIR RIBEIRO,PT,36844,54
160588,DIEGO ANDRADE,PSD,36834,54
73768,DILCEU SPERAFICO,PP**,36809,54
160599,DIMAS FABIANO,PP**,36809,54
74265,DIMAS RAMALHO,PPS,36813,54
74197,DOMINGOS DUTRA,SDD,36764,54
143632,DOMINGOS NETO,PROS,36763,54
160758,DOMINGOS SÁVIO,PSDB,36835,54
141371,DR. ADILSON SOARES,PR,36814,54
160529,DR. ALUIZIO,PV,36851,54
118384,DR. CARLOS ALBERTO,PMN,36801,54
170489,DR. DILSON DRUMOND,PDT,36786,54
160514,DR. GRILO,SDD,36764,54
160643,DR. JORGE SILVA,PROS,36763,54
74094,DR. LUIZ FERNANDO,PSD,36834,54
147975,DR. PAULO CÉSAR,PR,36814,54
73459,DR. ROSINHA,PT,36844,54
178830,DR. SINVAL MALHEIROS,PV,36851,54
141498,DR. UBIALI,PSB,36832,54
166727,DRA. ELAINE ABISSAMRA,PSB,36832,54
141385,DUARTE NOGUEIRA,PSDB,36835,54
161904,DUDIMAR PAXIUBA,PROS,36763,54
177118,DUDU LUIZ EDUARDO,PSDC,36836,54
73447,EDINHO ARAÚJO,PMDB,36800,54
73793,EDINHO BEZ,PMDB,36800,54
141417,EDIO LOPES,PMDB,36800,54
160616,EDIVALDO HOLANDA JUNIOR,PTC,36846,54
160578,EDMAR ARRUDA,PSC,36833,54
74580,EDMAR MOREIRA,PTB,36845,54
141418,EDSON APARECIDO,PSDB,36835,54
74838,EDSON EZEQUIEL,PMDB,36800,54
160618,EDSON PIMENTA,PSD,36834,54
141419,EDSON SANTOS,PT,36844,54
74106,EDSON SILVA,PROS,36763,54
160647,EDUARDO AZEREDO,PSDB,36835,54
74655,EDUARDO BARBOSA,PSDB,36835,54
74173,EDUARDO CUNHA,PMDB,36800,54
141421,EDUARDO DA FONTE,PP**,36809,54
73945,EDUARDO GOMES,SDD,36764,54
74382,EDUARDO SCIARRA,PSD,36834,54
141422,EFRAIM FILHO,DEM,36769,54
74075,ELCIONE BARBALHO,PMDB,36800,54
154919,ELEUSES PAIVA,PSD,36834,54
160532,ELI CORREA FILHO,DEM,36769,54
162175,ELIANE ROLIM,PT,36844,54
141423,ELIENE LIMA,PSD,36834,54
73892,ELISEU PADILHA,PMDB,36800,54
74119,EMANUEL FERNANDES,PSDB,36835,54
154997,EMILIANO JOSÉ,PT,36844,54
73893,ENIO BACCI,PDT,36786,54
160575,ERIKA KOKAY,PT,36844,54
99654,ERIVELTON SANTANA,PSC,36833,54
171782,ERON BEZERRA,PCdoB,36779,54
160640,EROS BIONDINI,PTB,36845,54
160649,ESPERIDIÃO AMIN,PP**,36809,54
141386,EUDES XAVIER,PT,36844,54
171621,EURICO JÚNIOR,PV,36851,54
74345,EVANDRO MILHOMEN,PCdoB,36779,54
141428,FÁBIO FARIA,PSD,36834,54
141427,FÁBIO RAMALHO,PV,36851,54
171623,FABIO REIS,PMDB,36800,54
74062,FÁBIO SOUTO,DEM,36769,54
160587,FÁBIO TRAD,PMDB,36800,54
74037,FÁTIMA BEZERRA,PT,36844,54
74065,FÁTIMA PELAES,PMDB,36800,54
141430,FELIPE BORNIER,PSD,36834,54
141429,FELIPE MAIA,DEM,36769,54
160666,FÉLIX MENDONÇA JÚNIOR,PDT,36786,54
141431,FERNANDO COELHO FILHO,PSB,36832,54
74417,FERNANDO FERRO,PT,36844,54
160646,FERNANDO FRANCISCHINI,SDD,36764,54
163831,FERNANDO JORDÃO,PMDB,36800,54
74843,FERNANDO LOPES,PMDB,36800,54
73481,FERNANDO MARRONI,PT,36844,54
160676,FERNANDO TORRES,PSD,36834,54
179383,FERNANDO ZACHIA,PMDB,36800,54
141433,FILIPE PEREIRA,PSC,36833,54
160598,FLÁVIA MORAIS,PDT,36786,54
141434,FLAVIANO MELO,PMDB,36800,54
165675,FRANCISCO ARAÚJO,PSD,36834,54
172029,FRANCISCO CHAGAS,PT,36844,54
178387,FRANCISCO DE ASSIS,PT,36844,54
137983,FRANCISCO ESCÓRCIO,PMDB,36800,54
160677,FRANCISCO FLORIANO,PR,36814,54
141438,FRANCISCO PRACIANO,PT,36844,54
141467,FRANCISCO TENÓRIO,PMN,36801,54
160537,GABRIEL CHALITA,PMDB,36800,54
129037,GABRIEL GUIMARÃES,PT,36844,54
74200,GASTÃO VIEIRA,PMDB,36800,54
165429,GEAN LOUREIRO,PMDB,36800,54
160669,GENECIAS NORONHA,SDD,36764,54
141441,GEORGE HILTON,PRB,36815,54
145895,GERA ARRUDA,PMDB,36800,54
74374,GERALDO RESENDE,PMDB,36800,54
74566,GERALDO SIMÕES,PT,36844,54
74151,GERALDO THADEU,PSD,36834,54
74383,GIACOBO,PR,36814,54
179380,GILBERTO COUTINHO,PT,36844,54
74581,GILMAR MACHADO,PT,36844,54
160673,GIOVANI CHERINI,PDT,36786,54
74077,GIOVANNI QUEIROZ,PDT,36786,54
160562,GIROTO,PR,36814,54
74558,GIVALDO CARIMBÃO,PROS,36763,54
141446,GLADSON CAMELI,PP**,36809,54
152605,GLAUBER BRAGA,PSB,36832,54
173802,GOIACIARA CRUZ,PR,36814,54
74419,GONZAGA PATRIOTA,PSB,36832,54
129618,GORETE PEREIRA,PR,36814,54
141447,GUILHERME CAMPOS,PSD,36834,54
160667,GUILHERME MUSSI,PP**,36809,54
176120,GUSTAVO PETTA,PCdoB,36779,54
175737,HELCIO SILVA,PT,36844,54
74053,HELENO SILVA,PRB,36815,54
160590,HÉLIO SANTOS,PSDB,36835,54
73940,HENRIQUE AFONSO,PV,36851,54
74324,HENRIQUE EDUARDO ALVES,PMDB,36800,54
73482,HENRIQUE FONTANA,PT,36844,54
68731,HENRIQUE OLIVEIRA,SDD,36764,54
73772,HERMES PARCIANELLO,PMDB,36800,54
160596,HEULER CRUVINEL,PSD,36834,54
141448,HOMERO PEREIRA,PSD,36834,54
141450,HUGO LEAL,PROS,36763,54
160674,HUGO MOTTA,PMDB,36800,54
160974,HUGO NAPOLEÃO,PSD,36834,54
73935,HUMBERTO MICHILES,PR,36814,54
74662,HUMBERTO SOUTO,PPS,36813,54
74780,IARA BERNARDI,PT,36844,54
173262,ILÁRIO MARQUES,PT,36844,54
74421,INOCÊNCIO OLIVEIRA,PR,36814,54
67138,IRACEMA PORTELLA,PP**,36809,54
81232,IRAJÁ ABREU,PSD,36834,54
74162,IRINY LOPES,PT,36844,54
141453,ÍRIS DE ARAÚJO,PMDB,36800,54
74152,ISAIAS SILVESTRE,PSB,36832,54
73531,IVAN VALENTE,PSOL,36839,54
4931,IZALCI,PSDB,36835,54
74665,JAIME MARTINS,PSD,36834,54
74847,JAIR BOLSONARO,PP**,36809,54
3151,JAIRO ATAÍDE,DEM,36769,54
74848,JANDIRA FEGHALI,PCdoB,36779,54
73926,JANETE CAPIBERIBE,PSB,36832,54
141455,JANETE ROCHA PIETÁ,PT,36844,54
160675,JÂNIO NATAL,PRP,36824,54
97822,JAQUELINE RORIZ,PMN,36801,54
160672,JEAN WYLLYS,PSOL,36839,54
74273,JEFFERSON CAMPOS,PSD,36834,54
160570,JERÔNIMO GOERGEN,PP**,36809,54
160671,JESUS RODRIGUES,PT,36844,54
160531,JHONATAN DE JESUS,PRB,36815,54
141456,JILMAR TATTO,PT,36844,54
141503,JÔ MORAES,PCdoB,36779,54
160574,JOÃO ANANIAS,PCdoB,36779,54
160573,JOÃO ARRUDA,PMDB,36800,54
141457,JOÃO BITTAR,DEM,36769,54
74559,JOÃO CALDAS,SDD,36764,54
74366,JOÃO CAMPOS,PSDB,36835,54
141458,JOÃO CARLOS BACELAR,PR,36814,54
73682,JOÃO DADO,SDD,36764,54
74550,JOÃO LEÃO,PP**,36809,54
74049,JOÃO LYRA,PSD,36834,54
74120,JOÃO MAGALHÃES,PMDB,36800,54
141459,JOÃO MAIA,PR,36814,54
73534,JOÃO PAULO CUNHA,PT,36844,54
160549,JOÃO PAULO LIMA,PT,36844,54
73874,JOÃO PIZZOLATTI,PP**,36809,54
160571,JOÃO RODRIGUES,PSD,36834,54
141461,JOAQUIM BELTRÃO,PMDB,36800,54
160548,JONAS DONIZETTE,PSB,36832,54
74686,JORGE BITTAR,PT,36844,54
74388,JORGE BOEIRA,PP**,36809,54
160572,JORGE CÔRTE REAL,PTB,36845,54
73569,JORGE PINHEIRO,PRB,36815,54
73535,JORGE TADEU MUDALEN,DEM,36769,54
160509,JORGINHO MELLO,PR,36814,54
141464,JOSÉ AIRTON,PT,36844,54
73536,JOSÉ ANÍBAL,PSDB,36835,54
160661,JOSÉ AUGUSTO MAIA,PROS,36763,54
74140,JOSÉ CARLOS ARAÚJO,PSD,36834,54
73875,JOSÉ CARLOS VIEIRA,PSD,36834,54
74423,JOSÉ CHAVES,PTB,36845,54
160560,JOSÉ DE FILIPPI,PT,36844,54
73540,JOSÉ GENOÍNO,PT,36844,54
141470,JOSÉ GUIMARÃES,PT,36844,54
160396,JOSÉ HUMBERTO,PSD,36834,54
74297,JOSÉ LINHARES,PP**,36809,54
74275,JOSÉ MENTOR,PT,36844,54
160619,JOSÉ NUNES,PSD,36834,54
74395,JOSÉ OTÁVIO GERMANO,PP**,36809,54
74079,JOSÉ PRIANTE,PMDB,36800,54
74554,JOSÉ ROCHA,PR,36814,54
160607,JOSE STÉDILE,PSB,36832,54
4929,JOSEPH BANDEIRA,PSB,36832,54
74141,JOSIAS GOMES,PT,36844,54
74351,JOSUÉ BENGTSON,PTB,36845,54
73666,JOVAIR ARANTES,PTB,36845,54
160519,JÚLIO CAMPOS,DEM,36769,54
74317,JÚLIO CESAR,PSD,36834,54
73586,JÚLIO DELGADO,PSB,36832,54
74253,JULIO LOPES,PP**,36809,54
74783,JULIO SEMEGHINI,PSDB,36835,54
160648,JÚNIOR COIMBRA,PMDB,36800,54
160544,JUNJI ABE,PSD,36834,54
74570,JUTAHY JUNIOR,PSDB,36835,54
160659,KEIKO OTA,PSB,36832,54
74742,LAEL VARELLA,DEM,36769,54
151208,LAERCIO OLIVEIRA,SDD,36764,54
141479,LAUREZ MOREIRA,PSB,36832,54
160534,LAURIETE,PSC,36833,54
141480,LÁZARO BOTELHO,PP**,36809,54
74367,LEANDRO VILELA,PMDB,36800,54
141562,LELO COIMBRA,PMDB,36800,54
179385,LÉO OLIVEIRA,PMDB,36800,54
73716,LEOMAR QUINTANILHA,PMDB,36800,54
122195,LEONARDO GADELHA,PSC,36833,54
74156,LEONARDO MONTEIRO,PT,36844,54
74254,LEONARDO PICCIANI,PMDB,36800,54
141482,LEONARDO QUINTÃO,PMDB,36800,54
74368,LEONARDO VILELA,PSDB,36835,54
160663,LEOPOLDO MEYER,PSB,36832,54
160533,LILIAM SÁ,PROS,36763,54
74585,LINCOLN PORTELA,PR,36814,54
141483,LINDOMAR GARÇON,PV,36851,54
141462,LIRA MAIA,DEM,36769,54
160555,LOURIVAL MENDES,PTdoB,36847,54
73474,LUCI CHOINACKI,PT,36844,54
160628,LUCIANA SANTOS,PCdoB,36779,54
73982,LUCIANO CASTRO,PR,36814,54
160513,LUCIANO MOREIRA,PMDB,36800,54
73777,LUCIANO PIZZATTO,DEM,36769,54
141484,LÚCIO VALE,PR,36814,54
94931,LUCIO VIEIRA LIMA,PMDB,36800,54
73483,LUIS CARLOS HEINZE,PP**,36809,54
160510,LUIS TIBÉ,PTdoB,36847,54
74133,LUIZ ALBERTO,PT,36844,54
160547,LUIZ ARGÔLO,SDD,36764,54
160645,LUIZ CARLOS,PSDB,36835,54
141485,LUIZ CARLOS BUSATO,PTB,36845,54
73778,LUIZ CARLOS HAULY,PSDB,36835,54
141486,LUIZ CARLOS SETIM,DEM,36769,54
74041,LUIZ COUTO,PT,36844,54
171618,LUIZ DE DEUS,DEM,36769,54
141487,LUIZ FERNANDO FARIA,PP**,36809,54
160662,LUIZ FERNANDO MACHADO,PSDB,36835,54
162332,LUIZ NISHIMORI,PR,36814,54
161962,LUIZ NOÉ,PSB,36832,54
161906,LUIZ OTAVIO,PMDB,36800,54
160550,LUIZ PITIMAN,PSDB,36835,54
74688,LUIZ SÉRGIO,PT,36844,54
74784,LUIZA ERUNDINA,PSB,36832,54
166402,MAGDA MOFATTO,PR,36814,54
74802,MAGELA,PT,36844,54
149327,MAJOR FÁBIO,PROS,36763,54
160633,MANDETTA,DEM,36769,54
179382,MANOEL ANTUNES,PDT,36786,54
141490,MANOEL JUNIOR,PMDB,36800,54
74456,MANOEL SALVIANO,PSD,36834,54
171622,MANUEL ROSA NECA,PR,36814,54
141492,MANUELA D'ÁVILA,PCdoB,36779,54
160565,MARA GABRILLI,PSDB,36835,54
74124,MARÇAL FILHO,PMDB,36800,54
178821,MARCELINHO CARIOCA,PSB,36832,54
160660,MARCELO AGUIAR,DEM,36769,54
146613,MARCELO ALMEIDA,PMDB,36800,54
74460,MARCELO CASTRO,PMDB,36800,54
74143,MARCELO GUIMARÃES FILHO,PMDB,36800,54
76287,MARCELO MATOS,PDT,36786,54
74363,MARCIO BITTAR,PSDB,36835,54
141497,MÁRCIO FRANÇA,PSB,36832,54
141496,MARCIO JUNQUEIRA,PROS,36763,54
160542,MÁRCIO MACÊDO,PT,36844,54
150418,MÁRCIO MARINHO,PRB,36815,54
74744,MARCIO REINALDO MOREIRA,PP**,36809,54
133373,MARCO MAIA,PT,36844,54
160536,MARCO TEBALDI,PSDB,36835,54
160535,MARCON,PT,36844,54
74745,MARCOS LIMA,PMDB,36800,54
74634,MARCOS MEDRADO,SDD,36764,54
141500,MARCOS MONTES,PSD,36834,54
167722,MARCOS ROGÉRIO,PDT,36786,54
159238,MARCUS PESTANA,PSDB,36835,54
74235,MARCUS VICENTE,PP**,36809,54
171619,MARGARIDA SALOMÃO,PT,36844,54
74398,MARIA DO ROSÁRIO,PT,36844,54
176794,MARIA LUCIA PRANDI,PT,36844,54
164361,MARINA SANTANNA,PT,36844,54
74177,MARINHA RAUPP,PMDB,36800,54
74747,MÁRIO DE OLIVEIRA,PSC,36833,54
168447,MÁRIO FEITOZA,PMDB,36800,54
74158,MÁRIO HERINGER,PDT,36786,54
74635,MÁRIO NEGROMONTE,PP**,36809,54
121759,MARLLOS SAMPAIO,PMDB,36800,54
179880,MASSAMI MIKI,PSL,36837,54
179386,MAURÍCIO ALMEIDA,PSB,36832,54
75431,MAURÍCIO DZIEDRICKI,PTB,36845,54
74050,MAURÍCIO QUINTELLA LESSA,PR,36814,54
74045,MAURÍCIO RANDS,PT,36844,54
141506,MAURÍCIO TRINDADE,PROS,36763,54
73588,MAURO BENEVIDES,PMDB,36800,54
74749,MAURO LOPES,PMDB,36800,54
141507,MAURO MARIANI,PMDB,36800,54
141508,MAURO NAZIF,PSB,36832,54
178827,MAX FILHO,PTB,36845,54
73904,MENDES RIBEIRO FILHO,PMDB,36800,54
74428,MENDONÇA FILHO,DEM,36769,54
74056,MENDONÇA PRADO,DEM,36769,54
141509,MIGUEL CORRÊA,PT,36844,54
74787,MILTON MONTI,PR,36814,54
160644,MIRIQUINHO BATISTA,PT,36844,54
74862,MIRO TEIXEIRA,PROS,36763,54
160561,MISSIONÁRIO JOSÉ OLIMPIO,PP**,36809,54
74238,MOACIR MICHELETTO,PMDB,36800,54
141537,MOREIRA MENDES,PSD,36834,54
74108,NARCIO RODRIGUES,PSDB,36835,54
133372,NATAN DONADON,S.PART.,36852,54
74491,NAZARENO FONTELES,PT,36844,54
141510,NEILTON MULIM,PR,36814,54
73416,NELSON BORNIER,PMDB,36800,54
160567,NELSON MARCHEZAN JUNIOR,PSDB,36835,54
73553,NELSON MARQUEZELLI,PTB,36845,54
73781,NELSON MEURER,PP**,36809,54
160566,NELSON PADOVANI,PSC,36833,54
74571,NELSON PELLEGRINO,PT,36844,54
146307,NERI GELLER,PP**,36809,54
74750,NEWTON CARDOSO,PMDB,36800,54
160657,NEWTON LIMA,PT,36844,54
74447,NICE LOBÃO,PSD,36834,54
160564,NILDA GONDIM,PMDB,36800,54
73594,NILMAR RUIZ,PEN,36761,54
74751,NILMÁRIO MIRANDA,PT,36844,54
166401,NILSON LEITÃO,PSDB,36835,54
74352,NILSON PINTO,PSDB,36835,54
74359,NILTON CAPIXABA,PTB,36845,54
74159,ODAIR CUNHA,PT,36844,54
73782,ODÍLIO BALBINOTTI,PMDB,36800,54
73464,OLIVEIRA FILHO,PRB,36815,54
160563,ONOFRE SANTO AGOSTINI,PSD,36834,54
74399,ONYX LORENZONI,DEM,36769,54
141514,OSMAR JÚNIOR,PCdoB,36779,54
73463,OSMAR SERRAGLIO,PMDB,36800,54
73692,OSMAR TERRA,PMDB,36800,54
74430,OSVALDO COELHO,DEM,36769,54
74191,OSVALDO REIS,PMDB,36800,54
141515,OTAVIO LEITE,PSDB,36835,54
160540,OTONIEL LIMA,PRB,36815,54
160650,OZIEL OLIVEIRA,PDT,36786,54
160556,PADRE JOÃO,PT,36844,54
160670,PADRE TON,PT,36844,54
74319,PAES LANDIM,PTB,36845,54
160642,PASTOR EURICO,PSB,36832,54
160601,PASTOR MARCO FELICIANO,PSC,36833,54
74095,PAUDERNEY AVELINO,DEM,36769,54
171617,PAULÃO,PT,36844,54
141516,PAULO ABI-ACKEL,PSDB,36835,54
73883,PAULO BORNHAUSEN,PSB,36832,54
160668,PAULO CESAR QUARTIERO,DEM,36769,54
74017,PAULO FEIJÓ,PR,36814,54
109372,PAULO FERREIRA,PT,36844,54
160517,PAULO FOLETTO,PSB,36832,54
160558,PAULO FREIRE,PR,36814,54
141517,PAULO HENRIQUE LUSTOSA,PP**,36809,54
74574,PAULO MAGALHÃES,PSD,36834,54
132056,PAULO MALUF,PP**,36809,54
128760,PAULO MARINHO JUNIOR,PMDB,36800,54
141518,PAULO PEREIRA DA SILVA,SDD,36764,54
141519,PAULO PIAU,PMDB,36800,54
74400,PAULO PIMENTA,PT,36844,54
74047,PAULO RUBEM SANTIAGO,PDT,36786,54
160658,PAULO TADEU,PT,36844,54
141488,PAULO TEIXEIRA,PT,36844,54
160593,PAULO WAGNER,PV,36851,54
74812,PEDRO CHAVES,PMDB,36800,54
74556,PEDRO EUGÊNIO,PT,36844,54
74449,PEDRO FERNANDES,PTB,36845,54
174314,PEDRO GUERRA,PSD,36834,54
74111,PEDRO HENRY,PP**,36809,54
74207,PEDRO NOVAIS,PMDB,36800,54
122158,PEDRO PAULO,PMDB,36800,54
160604,PEDRO UCZAI,PT,36844,54
80920,PENNA,PV,36851,54
141445,PEPE VARGAS,PT,36844,54
73943,PERPÉTUA ALMEIDA,PCdoB,36779,54
179384,PINTO DE LUNA,PT,36844,54
141465,PINTO ITAMARATY,PSDB,36835,54
172711,PLÍNIO VALÉRIO,PSDB,36835,54
162174,POLICARPO,PT,36844,54
170673,PROFESSOR SÉRGIO DE OLIVEIRA,PSC,36833,54
141543,PROFESSOR SETIMO,PMDB,36800,54
148134,PROFESSOR VICTÓRIO GALLI,PMDB,36800,54
160639,PROFESSORA DORINHA SEABRA REZENDE,DEM,36769,54
160641,PROFESSORA MARCIVANIA,PT,36844,54
160516,RAIMUNDÃO,PMDB,36800,54
74216,RAIMUNDO GOMES DE MATOS,PSDB,36835,54
141403,RATINHO JUNIOR,PSC,36833,54
141523,RAUL HENRY,PMDB,36800,54
160656,RAUL LIMA,PP**,36809,54
141525,REBECCA GARCIA,PP**,36809,54
74161,REGINALDO LOPES,PT,36844,54
89282,REGUFFE,PDT,36786,54
160615,REINALDO AZAMBUJA,PSDB,36835,54
73786,REINHOLD STEPHANES,PSD,36834,54
160623,RENAN FILHO,PMDB,36800,54
171620,RENATO ANDRADE,PP**,36809,54
141527,RENATO MOLLING,PP**,36809,54
175212,RENATO SIMÕES,PT,36844,54
160654,RENZO BRAZ,PP**,36809,54
74027,RIBAMAR ALVES,PSB,36832,54
169553,RICARDO ARCHER,PMDB,36800,54
172945,RICARDO ARRUDA,PSC,36833,54
74793,RICARDO BERZOINI,PT,36844,54
160655,RICARDO IZAR,PSD,36834,54
150634,RICARDO QUIRINO,PRB,36815,54
141472,RICARDO TRIPOLI,PSDB,36835,54
73674,ROBERTO BALESTRA,PP**,36809,54
141529,ROBERTO BRITTO,PP**,36809,54
160653,ROBERTO DE LUCENA,PV,36851,54
161903,ROBERTO DORNER,PSD,36834,54
73805,ROBERTO FREIRE,PPS,36813,54
141473,ROBERTO SANTIAGO,PSD,36834,54
160652,ROBERTO TEIXEIRA,PP**,36809,54
152865,RODRIGO BETHLEM,PMDB,36800,54
141531,RODRIGO DE CASTRO,PSDB,36835,54
88950,RODRIGO GARCIA,DEM,36769,54
74693,RODRIGO MAIA,DEM,36769,54
160568,ROGÉRIO CARVALHO,PT,36844,54
141535,ROGÉRIO MARINHO,PSDB,36835,54
160651,ROGÉRIO PENINHA MENDONÇA,PMDB,36800,54
167707,ROMANNA REMOR,PMDB,36800,54
